,folio_btc_eth_xrp
2014-05-26,2104.99583251
2014-05-27,2107.72834318
2014-05-28,2084.02343802
2014-05-29,2260.99667037
2014-05-30,2318.44927556
2014-06-02,2471.75478818
2014-06-03,2359.13879872
2014-06-04,2437.60075859
2014-06-05,2401.52664484
2014-06-06,2406.17901444
2014-06-09,2420.76375247
2014-06-10,2373.98202551
2014-06-11,2204.79955254
2014-06-12,2253.61201533
2014-06-13,2154.17766097
2014-06-16,2234.19056086
2014-06-17,2238.32594923
2014-06-18,2216.02414698
2014-06-19,2181.24248448
2014-06-20,2204.46714337
2014-06-23,2173.93174983
2014-06-24,2098.90362502
2014-06-25,2151.51929223
2014-06-26,2223.63033061
2014-06-27,2206.38722753
2014-06-30,2374.8681472
2014-07-01,2384.20962137
2014-07-02,2355.81583687
2014-07-03,2303.86476277
2014-07-04,2300.17243524
2014-07-07,2271.96299758
2014-07-08,2300.32004711
2014-07-09,2283.29847262
2014-07-10,2336.87417821
2014-07-11,2347.95116078
2014-07-14,2287.76604492
2014-07-15,2270.04291711
2014-07-16,2313.53864242
2014-07-17,2316.82464407
2014-07-18,2315.23696908
2014-07-21,2298.58476026
2014-07-22,2295.48310544
2014-07-23,2222.30114808
2014-07-24,2217.24267784
2014-07-25,2200.62720398
2014-07-28,2162.85476726
2014-07-29,2084.45736865
2014-07-30,2172.74122038
2014-07-31,2206.87000749
2014-08-01,2180.84938305
2014-08-04,2169.94011949
2014-08-05,2173.66262303
2014-08-06,2184.82990513
2014-08-07,2196.07097316
2014-08-08,2172.74122038
2014-08-11,2091.70283937
2014-08-12,1999.74768798
2014-08-13,1891.45966668
2014-08-14,1871.43471647
2014-08-15,1929.16298406
2014-08-18,1825.75892039
2014-08-19,1884.98769244
2014-08-20,1887.86320254
2014-08-21,1882.8899253
2014-08-22,1832.87455007
2014-08-25,1866.4186658
2014-08-26,1872.96611787
2014-08-27,1860.50621432
2014-08-28,1864.81785162
2014-08-29,1847.28979478
2014-09-01,1779.90084687
2014-09-02,1781.86897162
2014-09-03,1802.11012486
2014-09-04,1787.13153936
2014-09-05,1788.7514336
2014-09-08,1769.4489103
2014-09-09,1778.05122041
2014-09-10,1775.66351558
2014-09-11,1774.17905
2014-09-12,1774.97559437
2014-09-15,1752.69811155
2014-09-16,1742.59152148
2014-09-17,1677.84828317
2014-09-18,1643.9878986
2014-09-19,1656.28676984
2014-09-22,1693.79617381
2014-09-23,1662.96205002
2014-09-24,1641.86292034
2014-09-25,1628.92537435
2014-09-26,1622.81139152
2014-09-29,1611.86909931
2014-09-30,1606.75798937
2014-10-01,1599.07409973
2014-10-02,1589.47633023
2014-10-03,1565.884799
2014-10-06,1563.24085264
2014-10-07,1575.54053715
2014-10-08,1590.01481096
2014-10-09,1591.41512171
2014-10-10,1590.43970977
2014-10-13,1657.61300332
2014-10-14,1645.75787491
2014-10-15,1606.79676646
2014-10-16,1608.4791372
2014-10-17,1633.44037978
2014-10-20,1608.57258041
2014-10-21,1599.67872692
2014-10-22,1539.91730508
2014-10-23,1538.63726299
2014-10-24,1522.39365087
2014-10-27,1527.51819345
2014-10-28,1528.96202816
2014-10-29,1497.92680413
2014-10-30,1505.7689986
2014-10-31,1494.70829266
2014-11-03,1479.6479691
2014-11-04,1481.69210723
2014-11-05,1487.90025924
2014-11-06,1501.10109151
2014-11-07,1490.16815985
2014-11-10,1531.52493204
2014-11-11,1527.19363694
2014-11-12,1691.12427968
2014-11-13,1678.16773038
2014-11-14,1549.77982917
2014-11-17,1516.07668646
2014-11-18,1502.13742247
2014-11-19,1507.59059162
2014-11-20,1445.8832603
2014-11-21,1435.28510848
2014-11-24,1480.55176155
2014-11-25,1474.73401078
2014-11-26,1447.81830968
2014-11-27,1454.53408488
2014-11-28,1473.19761352
2014-12-01,1475.57092107
2014-12-02,1480.53239652
2014-12-03,1471.10044471
2014-12-04,1452.90458253
2014-12-05,1470.19609474
2014-12-08,1437.25521737
2014-12-09,1409.08320585
2014-12-10,1401.5234512
2014-12-11,1401.11127064
2014-12-12,1409.76826802
2014-12-15,1395.41857587
2014-12-16,1370.90237583
2014-12-17,1363.3227008
2014-12-18,1359.02442487
2014-12-19,1361.64399087
2014-12-22,1373.90601695
2014-12-23,1380.66074233
2014-12-24,1356.25321841
2014-12-25,1351.8708504
2014-12-26,1360.77648826
2014-12-29,1332.51553403
2014-12-30,1330.56213272
2014-12-31,1334.23323224
2015-01-01,1330.72302866
2015-01-02,1330.90392268
2015-01-05,1301.07256719
2015-01-06,1303.58534002
2015-01-07,1312.34841653
2015-01-08,1296.66336439
2015-01-09,1301.22513672
2015-01-12,1271.90523916
2015-01-13,1247.81701746
2015-01-14,1218.73501232
2015-01-15,1247.68777125
2015-01-16,1236.65975614
2015-01-19,1268.55682523
2015-01-20,1246.28106757
2015-01-21,1315.23589896
2015-01-22,1338.43322029
2015-01-23,1335.38479623
2015-01-26,1548.25719601
2015-01-27,1514.26430479
2015-01-28,1356.98480972
2015-01-29,1346.68988324
2015-01-30,1336.38038452
2015-02-02,1365.37314357
2015-02-03,1309.55414203
2015-02-04,1305.71597015
2015-02-05,1267.14918615
2015-02-06,1287.83081459
2015-02-09,1277.5040406
2015-02-10,1275.30298774
2015-02-11,1272.50508911
2015-02-12,1281.82649518
2015-02-13,1325.99012089
2015-02-16,1324.29468173
2015-02-17,1356.42545905
2015-02-18,1312.86532575
2015-02-19,1342.27013549
2015-02-20,1355.96619035
2015-02-23,1324.35731136
2015-02-24,1324.74544642
2015-02-25,1316.09460741
2015-02-26,1311.65825455
2015-02-27,1405.59768527
2015-03-02,1518.05880311
2015-03-03,1556.32216981
2015-03-04,1507.91075608
2015-03-05,1526.26608613
2015-03-06,1511.45974188
2015-03-09,1608.28273016
2015-03-10,1615.76908081
2015-03-11,1639.22626962
2015-03-12,1629.52178412
2015-03-13,1592.70011024
2015-03-16,1610.44552725
2015-03-17,1582.55206876
2015-03-18,1418.76852842
2015-03-19,1444.96586351
2015-03-20,1449.42704102
2015-03-23,1469.16134866
2015-03-24,1362.91859622
2015-03-25,1361.63598084
2015-03-26,1367.63288733
2015-03-27,1364.6537307
2015-03-30,1353.58345323
2015-03-31,1361.0572579
2015-04-01,1382.9324573
2015-04-02,1390.9115018
2015-04-03,1384.00391361
2015-04-06,1384.33209419
2015-04-07,1347.47755618
2015-04-08,1343.11811605
2015-04-09,1312.6842462
2015-04-10,1317.47637504
2015-04-13,1265.50386817
2015-04-14,1272.53402494
2015-04-15,1283.08575261
2015-04-16,1271.36374903
2015-04-17,1272.357644
2015-04-20,1293.58398174
2015-04-21,1293.46717226
2015-04-22,1297.53148216
2015-04-23,1284.2732925
2015-04-24,1269.60009384
2015-04-27,1268.82353661
2015-04-28,1267.89633282
2015-04-29,1290.83479109
2015-04-30,1282.56024271
2015-05-01,1289.21970285
2015-05-04,1290.67520946
2015-05-05,1271.22211747
2015-05-06,1291.18932934
2015-05-07,1311.04964651
2015-05-08,1301.7563774
2015-05-11,1302.08435445
2015-05-12,1282.24353583
2015-05-13,1284.02845381
2015-05-14,1285.05267748
2015-05-15,1281.47776624
2015-05-18,1265.28277449
2015-05-19,1270.64236926
2015-05-20,1275.46529632
2015-05-21,1293.28531847
2015-05-22,1286.36410512
2015-05-25,1282.04564344
2015-05-26,1279.8505263
2015-05-27,1279.92113587
2015-05-28,1278.72618024
2015-05-29,1263.21466866
2015-06-01,1233.17380447
2015-06-02,1232.74662253
2015-06-03,1228.90309004
2015-06-04,1231.78557939
2015-06-05,1230.20726743
2015-06-08,1242.78264276
2015-06-09,1239.81737545
2015-06-10,1243.21130557
2015-06-11,1245.13434163
2015-06-12,1252.09399799
2015-06-15,1314.19000825
2015-06-16,1301.35426188
2015-06-17,1306.93042642
2015-06-18,1283.810948
2015-06-19,1287.8912015
2015-06-22,1281.81248035
2015-06-23,1265.68602347
2015-06-24,1275.12136291
2015-06-25,1276.98410789
2015-06-26,1316.46446451
2015-06-29,1386.76900782
2015-06-30,1352.64058619
2015-07-01,1338.25419635
2015-07-02,1340.98441232
2015-07-03,1368.0245918
2015-07-06,1397.74258701
2015-07-07,1410.50149218
2015-07-08,1413.12675539
2015-07-09,1489.15427272
2015-07-10,1532.9961997
2015-07-13,1506.69100991
2015-07-14,1488.10426195
2015-07-15,1452.24307734
2015-07-16,1468.1521671
2015-07-17,1438.90669827
2015-07-20,1444.36728773
2015-07-21,1451.56048266
2015-07-22,1446.62497734
2015-07-23,1514.09427314
2015-07-24,1516.03694166
2015-07-27,1542.07966814
2015-07-28,1514.09427314
2015-07-29,1507.00603099
2015-07-30,1489.73191463
2015-07-31,1472.61514605
2015-08-03,1492.72459392
2015-08-04,1479.17830405
2015-08-05,1459.64634058
2015-08-06,1459.06886143
2015-08-07,1356.97278382
2015-08-10,1404.87064142
2015-08-11,1397.71654796
2015-08-12,1375.25176446
2015-08-13,1382.95166776
2015-08-14,1360.01113673
2015-08-17,1295.1142927
2015-08-18,1227.17513865
2015-08-19,1238.37642737
2015-08-20,1233.62424415
2015-08-21,1228.43740984
2015-08-24,1212.90486621
2015-08-25,1216.30206943
2015-08-26,1212.74612084
2015-08-27,1224.1646655
2015-08-28,1217.96408703
2015-08-31,1215.48960772
2015-09-01,1217.46508435
2015-09-02,1212.42064969
2015-09-03,1218.79192198
2015-09-04,1225.1045731
2015-09-07,1246.26084396
2015-09-08,1226.56272231
2015-09-09,1228.22340771
2015-09-10,1232.10964912
2015-09-11,1217.74163179
2015-09-14,1201.74838491
2015-09-15,1199.74370768
2015-09-16,1207.23417782
2015-09-17,1206.02475951
2015-09-18,1203.44904081
2015-09-21,1200.91567666
2015-09-22,1200.58867675
2015-09-23,1209.15627137
2015-09-24,1212.66680459
2015-09-25,1210.62719655
2015-09-28,1216.99466705
2015-09-29,1214.52170987
2015-09-30,1217.68203325
2015-10-01,1216.55971352
2015-10-02,1222.36101845
2015-10-05,1246.83447249
2015-10-06,1233.48340501
2015-10-07,1231.83968877
2015-10-08,1237.50981933
2015-10-09,1242.97469268
2015-10-12,1258.32879038
2015-10-13,1274.73413472
2015-10-14,1285.39354503
2015-10-15,1327.98063237
2015-10-16,1361.8785271
2015-10-19,1362.73740782
2015-10-20,1349.40043953
2015-10-21,1386.32962807
2015-10-22,1398.95926113
2015-10-23,1427.45163755
2015-10-26,1440.5359172
2015-10-27,1488.5790919
2015-10-28,1533.43957381
2015-10-29,1584.41275266
2015-10-30,1652.56220216
2015-11-02,1815.02982213
2015-11-03,2003.00923522
2015-11-04,2025.23751571
2015-11-05,1933.34429037
2015-11-06,1868.22583155
2015-11-09,1920.8156388
2015-11-10,1699.22411494
2015-11-11,1562.64547699
2015-11-12,1620.91879471
2015-11-13,1620.5922738
2015-11-16,1609.75175478
2015-11-17,1620.11894158
2015-11-18,1625.90554173
2015-11-19,1593.3633723
2015-11-20,1582.77827593
2015-11-23,1585.08108574
2015-11-24,1575.93247974
2015-11-25,1595.07424796
2015-11-26,1661.54964118
2015-11-27,1679.61656442
2015-11-30,1748.87497658
2015-12-01,1674.93666007
2015-12-02,1667.92332104
2015-12-03,1668.97789891
2015-12-04,1673.58364514
2015-12-07,1782.28546503
2015-12-08,1856.37414262
2015-12-09,1880.46757465
2015-12-10,1878.16214853
2015-12-11,2033.39111697
2015-12-14,1997.99679807
2015-12-15,2091.34209647
2015-12-16,2052.15069766
2015-12-17,2059.15719327
2015-12-18,2093.73787996
2015-12-21,1978.06201555
2015-12-22,1975.53063046
2015-12-23,1999.94051897
2015-12-24,2047.63034291
2015-12-25,2052.46701852
2015-12-28,1906.5048632
2015-12-29,1952.43168099
2015-12-30,1930.86950296
2015-12-31,1943.52657761
2016-01-01,1966.33547924
2016-01-04,1928.58533325
2016-01-05,1908.40754788
2016-01-06,1912.87511301
2016-01-07,1947.51892135
2016-01-08,1969.85621439
2016-01-11,1931.33720398
2016-01-12,2097.60638828
2016-01-13,2005.41310924
2016-01-14,1996.64559817
2016-01-15,1971.33657233
2016-01-18,2275.10177169
2016-01-19,2032.95244348
2016-01-20,2305.07280103
2016-01-21,2278.98644465
2016-01-22,2227.64594011
2016-01-25,3073.84242554
2016-01-26,2974.02433763
2016-01-27,3201.44101204
2016-01-28,3139.87779523
2016-01-29,3193.55625676
2016-02-01,2987.21957971
2016-02-02,3217.8206073
2016-02-03,3192.58764733
2016-02-04,3236.95620504
2016-02-05,3443.66350838
2016-02-08,3845.24347556
2016-02-09,4032.11740641
2016-02-10,4380.27043084
2016-02-11,5631.44901573
2016-02-12,5075.03333976
2016-02-15,5183.55005698
2016-02-16,4837.47058958
2016-02-17,4630.36322413
2016-02-18,4881.03248754
2016-02-19,4901.37120996
2016-02-22,5066.2701737
2016-02-23,5011.94487857
2016-02-24,5077.99523834
2016-02-25,5080.79196935
2016-02-26,5113.02166166
2016-02-29,5186.86090851
2016-03-01,5612.70754415
2016-03-02,5919.81422966
2016-03-03,6069.52050139
2016-03-04,6254.74621993
2016-03-07,6042.15454782
2016-03-08,6182.46176985
2016-03-09,6784.88188037
2016-03-10,6692.90114829
2016-03-11,7053.27938842
2016-03-14,7075.01144897
2016-03-15,7105.50171585
2016-03-16,7156.96985481
2016-03-17,6634.93118319
2016-03-18,6574.22167372
2016-03-21,6745.73410769
2016-03-22,6499.88650679
2016-03-23,6903.65384217
2016-03-24,6608.99581225
2016-03-25,6449.44934588
2016-03-28,6466.12772744
2016-03-29,6403.38587079
2016-03-30,6363.21811791
2016-03-31,6430.72564302
2016-04-01,6448.00996312
2016-04-04,6100.54750344
2016-04-05,6174.95745252
2016-04-06,5926.44586098
2016-04-07,5795.05797148
2016-04-08,5635.2946527
2016-04-11,5368.1191392
2016-04-12,5384.57115341
2016-04-13,5438.05610215
2016-04-14,5436.51876126
2016-04-15,5457.83550081
2016-04-18,5542.30654548
2016-04-19,5492.49673866
2016-04-20,5546.20923349
2016-04-21,5518.62155541
2016-04-22,5568.83758292
2016-04-25,5470.8392888
2016-04-26,5278.9496597
2016-04-27,5270.50815902
2016-04-28,5346.5701658
2016-04-29,5410.23368084
2016-05-02,5383.94681135
2016-05-03,5329.63573266
2016-05-04,5377.90965338
2016-05-05,5375.58155523
2016-05-06,5379.58449262
2016-05-09,5326.57186982
2016-05-10,5406.05804725
2016-05-11,5446.88078891
2016-05-12,5520.11045994
2016-05-13,5450.38578505
2016-05-16,5827.40555261
2016-05-17,6046.9862515
2016-05-18,6327.38693078
2016-05-19,6117.80089309
2016-05-20,6159.60590539
2016-05-23,5816.36434645
2016-05-24,5787.83611642
2016-05-25,5783.83650143
2016-05-26,5612.11064337
2016-05-27,5993.91794479
2016-05-30,6421.3941331
2016-05-31,6494.12877722
2016-06-01,6481.090355
2016-06-02,6674.20525361
2016-06-03,6688.27402583
2016-06-06,6825.60432607
2016-06-07,6853.5284572
2016-06-08,6820.68188814
2016-06-09,6737.1954551
2016-06-10,6824.22916873
2016-06-13,8457.71224314
2016-06-14,8257.01175093
2016-06-15,9077.70600706
2016-06-16,7970.09778924
2016-06-17,7559.10806206
2016-06-20,6909.2734623
2016-06-21,6818.00096
2016-06-22,6784.33963732
2016-06-23,6938.0406111
2016-06-24,6925.25162387
2016-06-27,6867.29995795
2016-06-28,6800.50274973
2016-06-29,6779.50052533
2016-06-30,6813.32273044
2016-07-01,6833.05228135
2016-07-04,6641.91459292
2016-07-05,6676.39173653
2016-07-06,6589.49241959
2016-07-07,6676.78258613
2016-07-08,6613.85034283
2016-07-11,6631.42378226
2016-07-12,6609.28671771
2016-07-13,6615.14414981
2016-07-14,6649.83712692
2016-07-15,6663.59535505
2016-07-18,6635.52708595
2016-07-19,6640.75870736
2016-07-20,6661.3357411
2016-07-21,6668.32946079
2016-07-22,6673.59546747
2016-07-25,6429.97345446
2016-07-26,6482.03424437
2016-07-27,6480.09998503
2016-07-28,6505.52374638
2016-07-29,6490.10744567
2016-08-01,5918.67175746
2016-08-02,5950.09468128
2016-08-03,6020.42303725
2016-08-04,5983.81844076
2016-08-05,6032.55916219
2016-08-08,6076.30042065
2016-08-09,6080.7427449
2016-08-10,6032.56010619
2016-08-11,6028.20638136
2016-08-12,6032.35482447
2016-08-15,6002.99349544
2016-08-16,5964.64039421
2016-08-17,5935.77527908
2016-08-18,5954.23362516
2016-08-19,6013.67362209
2016-08-22,5922.06405252
2016-08-23,5961.51989288
2016-08-24,5984.72336273
2016-08-25,5918.19748083
2016-08-26,5896.31987879
2016-08-29,5922.81981132
2016-08-30,5944.27144994
2016-08-31,5986.05361428
2016-09-01,5993.63319421
2016-09-02,6006.9579812
2016-09-05,5999.61160297
2016-09-06,5978.33100901
2016-09-07,5997.51257044
2016-09-08,6041.14223784
2016-09-09,6050.67915383
2016-09-12,5997.93869199
2016-09-13,6033.32149192
2016-09-14,6738.00066558
2016-09-15,5941.85537024
2016-09-16,5942.75222389
2016-09-19,6117.59922785
2016-09-20,5952.13000656
2016-09-21,5887.42708725
2016-09-22,6012.1165436
2016-09-23,5978.76470007
2016-09-26,6183.6839462
2016-09-27,6278.52939927
2016-09-28,6395.39743669
2016-09-29,6237.00205092
2016-09-30,6064.33088135
2016-10-03,6022.254498
2016-10-04,5879.65634077
2016-10-05,5890.10587758
2016-10-06,5853.34472683
2016-10-07,5818.63894135
2016-10-10,5897.35663821
2016-10-11,5906.79264119
2016-10-12,5944.47076611
2016-10-13,5970.97625793
2016-10-14,5943.82011369
2016-10-17,6091.15764987
2016-10-18,6052.319449
2016-10-19,6239.58236555
2016-10-20,6215.26677386
2016-10-21,6220.75473789
2016-10-24,6136.46255119
2016-10-25,6192.59536114
2016-10-26,6073.41665734
2016-10-27,5923.87435565
2016-10-28,5958.88721008
2016-10-31,5979.68943565
2016-11-01,6092.05647182
2016-11-02,6174.71955356
2016-11-03,5942.34928891
2016-11-04,6045.45307814
2016-11-07,6046.12493336
2016-11-08,6064.10639244
2016-11-09,6060.19423602
2016-11-10,6013.36293396
2016-11-11,5960.57774522
2016-11-14,5904.73361803
2016-11-15,5853.07522659
2016-11-16,5949.51063439
2016-11-17,5953.68353129
2016-11-18,5961.40656114
2016-11-21,5822.31727009
2016-11-22,5899.5393252
2016-11-23,5791.95128676
2016-11-24,5685.70837259
2016-11-25,5712.59440228
2016-11-28,5610.67873286
2016-11-29,5573.69930849
2016-11-30,5644.9119108
2016-12-01,5652.82124323
2016-12-02,5672.82840978
2016-12-05,5533.67555087
2016-12-06,5607.9050231
2016-12-07,5774.78048833
2016-12-08,5778.86576652
2016-12-09,5811.23688181
2016-12-12,5795.23264234
2016-12-13,5786.69772179
2016-12-14,5761.01254665
2016-12-15,5657.2969957
2016-12-16,5710.503466
2016-12-19,5676.50531987
2016-12-20,5729.3060787
2016-12-21,5915.17769458
2016-12-22,6003.23886888
2016-12-23,6185.75131054
2016-12-26,6105.56471219
2016-12-27,6219.65048208
2016-12-28,6519.13094875
2016-12-29,6632.32018934
2016-12-30,6561.87502279
2017-01-02,6834.17723562
2017-01-03,7154.47857633
2017-01-04,7858.21418723
2017-01-05,7117.0199723
2017-01-06,6782.26417385
2017-01-09,6838.91483148
2017-01-10,7031.99252942
2017-01-11,6499.7926251
2017-01-12,6476.63701691
2017-01-13,6530.39518414
2017-01-16,6503.70079368
2017-01-17,6726.94400379
2017-01-18,6692.65285476
2017-01-19,6807.04907938
2017-01-20,6794.10387824
2017-01-23,6914.4192951
2017-01-24,6724.73791037
2017-01-25,6723.47659738
2017-01-26,6759.39453356
2017-01-27,6723.18892885
2017-01-30,6778.92034279
2017-01-31,6874.17860376
2017-02-01,6921.36597859
2017-02-02,6965.67945322
2017-02-03,7039.13587364
2017-02-06,7191.63515287
2017-02-07,7290.82024434
2017-02-08,7270.8406995
2017-02-09,6938.85125482
2017-02-10,7125.37330323
2017-02-13,7127.27778138
2017-02-14,7764.61854447
2017-02-15,7735.15326746
2017-02-16,7751.34287544
2017-02-17,7696.8160615
2017-02-20,7690.68849155
2017-02-21,7864.51449543
2017-02-22,7837.97066376
2017-02-23,8125.26773627
2017-02-24,8107.86316204
2017-02-27,8980.95103609
2017-02-28,9152.69196886
2017-03-01,9708.26528002
2017-03-02,10338.62107
2017-03-03,10624.0696269
2017-03-06,10549.932528
2017-03-07,10331.815782
2017-03-08,9433.25899633
2017-03-09,9798.19329434
2017-03-10,9745.52141857
2017-03-13,12625.1315642
2017-03-14,12655.4848821
2017-03-15,14243.9752979
2017-03-16,16308.6788193
2017-03-17,15592.2986927
2017-03-20,15413.5877074
2017-03-21,15577.2583524
2017-03-22,15351.7922052
2017-03-23,18267.9996726
2017-03-24,19534.4143404
2017-03-27,18286.1250263
2017-03-28,19185.0184207
2017-03-29,21379.5765364
2017-03-30,26590.5419837
2017-03-31,27114.6710036
2017-04-03,35126.6037198
2017-04-04,34212.3094294
2017-04-05,33186.107357
2017-04-06,34141.6169935
2017-04-07,33994.4700153
2017-04-10,33159.2403601
2017-04-11,34011.8299464
2017-04-12,34565.7985095
2017-04-13,33611.6794623
2017-04-14,34048.8553499
2017-04-17,34108.2994092
2017-04-18,32903.5625217
2017-04-19,33240.962394
2017-04-20,33816.1642354
2017-04-21,33250.1143792
2017-04-24,33887.9320324
2017-04-25,34899.4300194
2017-04-26,38705.8220906
2017-04-27,44312.663699
2017-04-28,47182.5051733
2017-05-01,49883.1757835
2017-05-02,53478.82882
2017-05-03,63214.448632
2017-05-04,65464.6647883
2017-05-05,69241.2654561
2017-05-08,82935.8256948
2017-05-09,90118.3142034
2017-05-10,90825.2148152
2017-05-11,91577.6700957
2017-05-12,94130.973313
2017-05-15,112195.681136
2017-05-16,119224.71187
2017-05-17,122412.288669
2017-05-18,132547.656734
2017-05-19,136527.790776
2017-05-22,156279.364569
2017-05-23,162892.10692
2017-05-24,146881.423902
2017-05-25,144752.004547
2017-05-26,134340.913857
2017-05-29,147080.703783
2017-05-30,148633.459225
2017-05-31,150568.131611
2017-06-01,148498.138752
2017-06-02,149645.084003
2017-06-05,164122.047974
2017-06-06,158482.187165
2017-06-07,161106.625767
2017-06-08,165159.579486
2017-06-09,178149.459978
2017-06-12,183892.909332
2017-06-13,170003.114995
2017-06-14,169090.303293
2017-06-15,171180.787763
2017-06-16,175477.238587
2017-06-19,176727.646323
2017-06-20,168964.104415
2017-06-21,169522.732759
2017-06-22,170321.966005
2017-06-23,165394.147761
2017-06-26,163482.748371
2017-06-27,165031.331028
2017-06-28,162802.870864
2017-06-29,160983.734743
2017-06-30,159271.614175
2017-07-03,161541.298536
2017-07-04,161681.696042
2017-07-05,161459.106669
2017-07-06,158707.43191
2017-07-07,159310.013103
2017-07-10,154710.91737
2017-07-11,155592.394028
2017-07-12,154852.375155
2017-07-13,153607.87388
2017-07-14,151511.738033
2017-07-17,152555.613414
2017-07-18,150993.724889
2017-07-19,155269.503076
2017-07-20,152175.684953
2017-07-21,154388.541823
2017-07-24,149559.406787
2017-07-25,149260.628713
2017-07-26,150205.546964
2017-07-27,150906.918516
2017-07-28,150399.302862
2017-07-31,151191.151239
2017-08-01,150293.626572
2017-08-02,151588.395215
2017-08-03,152434.011516
2017-08-04,160313.93361
2017-08-07,168912.093719
2017-08-08,165319.376714
2017-08-09,167498.360649
2017-08-10,175934.536627
2017-08-11,182063.942173
2017-08-14,186765.062402
2017-08-15,196601.690078
2017-08-16,192913.445335
2017-08-17,186067.248487
2017-08-18,187331.317064
2017-08-21,191933.21223
2017-08-22,194421.896011
2017-08-23,197020.303171
2017-08-24,199013.81208
2017-08-25,198444.1985
2017-08-28,213290.617812
2017-08-29,216604.586234
2017-08-30,224205.447343
2017-08-31,228273.299258
2017-09-01,208036.759598
2017-09-04,196314.395492
2017-09-05,207423.917665
2017-09-06,206500.006442
2017-09-07,191518.327929
2017-09-08,191299.447507
2017-09-11,185248.087774
2017-09-12,174986.695093
2017-09-13,155757.223807
2017-09-14,160806.769405
2017-09-15,160186.405415
2017-09-18,163740.542201
2017-09-19,163092.358383
2017-09-20,156772.628696
2017-09-21,157081.062951
2017-09-22,160315.585699
2017-09-25,162611.062277
2017-09-26,170291.406039
2017-09-27,168012.872975
2017-09-28,165714.471569
2017-09-29,169224.889982
2017-10-02,168040.324071
2017-10-03,168439.238816
2017-10-04,174384.652779
2017-10-05,175225.911917
2017-10-06,177714.840567
2017-10-09,185194.868731
2017-10-10,187915.540002
2017-10-11,194821.854416
2017-10-12,205506.26978
2017-10-13,208601.433727
2017-10-16,196186.400204
2017-10-17,193001.484785
2017-10-18,194328.47781
2017-10-19,199117.431745
2017-10-20,199337.312962
2017-10-23,186831.64284
2017-10-24,191180.705076
2017-10-25,194358.206111
2017-10-26,191391.607679
2017-10-27,189919.322129
2017-10-30,200723.61237
2017-10-31,206630.430866
2017-11-01,210540.923108
2017-11-02,218081.481529
2017-11-03,223718.879403
2017-11-06,217912.096246
2017-11-07,221140.459432
2017-11-08,232144.170984
2017-11-09,227063.189245
2017-11-10,210505.766696
2017-11-13,211343.528756
2017-11-14,217034.562333
2017-11-15,228730.020449
2017-11-16,242536.865053
2017-11-17,239298.547856
2017-11-20,258376.996545
2017-11-21,252663.584308
2017-11-22,260025.405748
2017-11-23,261531.307111
2017-11-24,277450.865816
2017-11-27,302556.559427
2017-11-28,310595.509345
2017-11-29,288852.850556
2017-11-30,292127.49442
2017-12-01,314143.068246
2017-12-04,325897.07165
2017-12-05,320449.822266
2017-12-06,338951.65245
2017-12-07,378436.865035
2017-12-08,382440.451763
2017-12-11,411777.097832
2017-12-12,491447.738415
2017-12-13,532663.079734
2017-12-14,681969.797285
2017-12-15,660994.013596
2017-12-18,720495.320695
2017-12-19,704052.03888
2017-12-20,680608.599498
2017-12-21,770015.662048
2017-12-22,665652.078544
2017-12-25,674193.444431
2017-12-26,707973.838455
2017-12-27,731689.637709
2017-12-28,730728.721565
2017-12-29,902140.669677
2018-01-01,920949.734392
2018-01-02,982218.172731
2018-01-03,1103144.23046
2018-01-04,1104736.57233
2018-01-05,1094700.3106
2018-01-08,1125010.42689
2018-01-09,1129164.83334
2018-01-10,1105195.82512
2018-01-11,1054896.48765
2018-01-12,1094208.1609
2018-01-15,1059060.79897
2018-01-16,948691.914165
2018-01-17,946945.659601
2018-01-18,948755.857637
2018-01-19,951944.490312
2018-01-22,941483.534027
2018-01-23,939523.448455
2018-01-24,950099.975799
2018-01-25,946275.653524
2018-01-26,945238.448043
2018-01-29,962842.682826
2018-01-30,941593.758769
2018-01-31,948382.897822
2018-02-01,932539.546601
2018-02-02,918372.156864
2018-02-05,893946.064114
2018-02-06,899257.795538
2018-02-07,896491.206054
2018-02-08,901708.342943
2018-02-09,908141.068729
2018-02-12,908926.430018
2018-02-13,905290.890059
2018-02-14,915785.99822
2018-02-15,918025.823317
2018-02-16,919375.792003
2018-02-19,923302.906768
2018-02-20,916643.74072
2018-02-21,906422.568943
2018-02-22,899623.461679
2018-02-23,905463.245799
2018-02-26,906423.238729
2018-02-27,908262.664187
2018-02-28,902047.416761
2018-03-01,908956.341805
2018-03-02,907630.570204
2018-03-05,912704.472748
2018-03-06,898402.359867
2018-03-07,879831.335216
2018-03-08,867040.704423
2018-03-09,869270.022363
2018-03-12,863235.494993
2018-03-13,862305.235452
2018-03-14,835047.254622
2018-03-15,835194.930401
2018-03-16,834282.248007
2018-03-19,836455.080745
2018-03-20,838615.094822
2018-03-21,837342.665573
2018-03-22,831708.638593
2018-03-23,834427.97593
2018-03-26,812729.035816
2018-03-27,814516.010942
2018-03-28,796802.338194
2018-03-29,793918.61643
2018-03-30,794672.104513
2018-04-02,800006.558487
2018-04-03,787818.132012
2018-04-04,786985.843036
2018-04-05,783840.029164
2018-04-06,785576.619332
2018-04-09,787808.433096
2018-04-10,793664.659682
2018-04-11,812759.718296
2018-04-12,811876.506729
2018-04-13,814778.858279
2018-04-16,817260.612987
