,perf
2012-11-09,0.111853470283
2012-11-12,0.113464087013
2012-11-13,0.112846597512
2012-11-14,0.112844346952
2012-11-15,0.115236230599
2012-11-16,0.120895152638
2012-11-19,0.121409600096
2012-11-20,0.120689373654
2012-11-21,0.121100931621
2012-11-22,0.127788748575
2012-11-23,0.127068522134
2012-11-26,0.126039627218
2012-11-27,0.12552517976
2012-11-28,0.127068522134
2012-11-29,0.12809741705
2012-11-30,0.129332090949
2012-12-03,0.130463875357
2012-12-04,0.137974808244
2012-12-05,0.137666139769
2012-12-06,0.136843023837
2012-12-07,0.138900813669
2012-12-10,0.138180587227
2012-12-11,0.139518150618
2012-12-12,0.140958603501
2012-12-13,0.140958603501
2012-12-14,0.139929708585
2012-12-17,0.136328576379
2012-12-18,0.136843023837
2012-12-19,0.139929708585
2012-12-20,0.139106592652
2012-12-21,0.138900813669
2012-12-24,0.137666139769
2012-12-25,0.137357471295
2012-12-26,0.138592145194
2012-12-27,0.138077697736
2012-12-28,0.138077697736
2012-12-31,0.13900370316
2013-01-01,0.136843023837
2013-01-02,0.136637244853
2013-01-03,0.137871918753
2013-01-04,0.138900813669
2013-01-07,0.139826819093
2013-01-08,0.141370161467
2013-01-09,0.141678829942
2013-01-10,0.145485741132
2013-01-11,0.145485741132
2013-01-14,0.147131972997
2013-01-15,0.146617525539
2013-01-16,0.151556221136
2013-01-17,0.15947871199
2013-01-18,0.161536501822
2013-01-21,0.17285433561
2013-01-22,0.177587262513
2013-01-23,0.180056610311
2013-01-24,0.173883240815
2013-01-25,0.179027715395
2013-01-28,0.192609117998
2013-01-29,0.200943187396
2013-01-30,0.202692308754
2013-01-31,0.209997452369
2013-02-01,0.210923457793
2013-02-04,0.210203231352
2013-02-05,0.211952352709
2013-02-06,0.217919943222
2013-02-07,0.227900223908
2013-02-08,0.23314758798
2013-02-11,0.25362259681
2013-02-12,0.258972850373
2013-02-13,0.248992579976
2013-02-14,0.280065185864
2013-02-15,0.278830522253
2013-02-18,0.277287190168
2013-02-19,0.302700884306
2013-02-20,0.305067342613
2013-02-21,0.306096237529
2013-02-22,0.311240712109
2013-02-25,0.312784054483
2013-02-26,0.319986318896
2013-02-27,0.317928529064
2013-02-28,0.343445133271
2013-03-01,0.354968746042
2013-03-04,0.371945532735
2013-03-05,0.414953340226
2013-03-06,0.422052694569
2013-03-07,0.432135864747
2013-03-08,0.454565773917
2013-03-11,0.497985159953
2013-03-12,0.455697568613
2013-03-13,0.482757474039
2013-03-14,0.485329711329
2013-03-15,0.483066173381
2013-03-18,0.530909756111
2013-03-19,0.608488443071
2013-03-20,0.663534310791
2013-03-21,0.728972027453
2013-03-22,0.71888890872
2013-03-25,0.757266637644
2013-03-26,0.807682509109
2013-03-27,0.914893338785
2013-03-28,0.886701638663
2013-03-29,0.931149899037
2013-04-01,1.21389025284
2013-04-02,1.38900813668
2013-04-03,1.35906178973
2013-04-04,1.4589530537
2013-04-05,1.46213090998
2013-04-08,2.35516410854
2013-04-09,1.92106548455
2013-04-10,1.92106548455
2013-04-11,1.92106548455
2013-04-12,1.92106548455
2013-04-15,1.92106548455
2013-04-16,1.92106548455
2013-04-17,1.92106548455
2013-04-18,1.92106548455
2013-04-19,1.92106548455
2013-04-22,1.92106548455
2013-04-23,1.92106548455
2013-04-24,1.92106548455
2013-04-25,1.92106548455
2013-04-26,1.92106548455
2013-04-29,1.92106548455
2013-04-30,1.92106548455
2013-05-01,1.92106548455
2013-05-02,1.92106548455
2013-05-03,1.92106548455
2013-05-06,1.92106548455
2013-05-07,1.92106548455
2013-05-08,1.92103639431
2013-05-09,1.92125955555
2013-05-10,1.92101796887
2013-05-13,1.92031896
2013-05-14,1.92090515743
2013-05-15,1.92194475057
2013-05-16,1.923548469
2013-05-17,1.92341847761
2013-05-20,1.9232625862
2013-05-21,1.92363775074
2013-05-22,1.92483104676
2013-05-23,1.92838804422
2013-05-24,1.92774857473
2013-05-27,1.92593046099
2013-05-28,1.92803039585
2013-05-29,1.92562989881
2013-05-30,1.92561543573
2013-05-31,1.92596671141
2013-06-03,1.91933367508
2013-06-04,1.91976624341
2013-06-05,1.916966301
